R_36k_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_12.4k_60mW_0402;TBD;R;N/A;12.4 kOhms ±1% 0.063W, 1/16W Chip Resistor 0402 (1005 Metric)  Thick Film;https://www.digikey.tw/product-detail/en/delta-electronics-cyntec/PFR05S-1242-FNH/2037-PFR05S-1242-FNHCT-ND/10124154;None;None;https://www.digikey.tw/product-detail/en/yageo/RC0402FR-0712K4L/311-12-4KLRCT-ND/2827940; None; None
R_90.9k_60mW_0402;TBD;R;N/A;90.9 kOhms ±1% 0.063W, 1/16W Chip Resistor 0402 (1005 Metric) Automotive AEC-Q200, Moisture Resistant Thick Film;https://www.digikey.tw/product-detail/en/yageo/AC0402FR-0790K9L/YAG5314CT-ND/7063657;None;None;https://www.digikey.tw/product-detail/en/koa-speer-electronics-inc/RK73H1ETTP9092F/2019-RK73H1ETTP9092FCT-ND/9846260; None; None
R_10.1k_60mW_0402;TBD;R;N/A;N/A;N/A;None;None;None;   None;   None
R_22R_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
SW_SPST_TS-1102A;TBD;TBD;N/A;100y 4.5 x 4.5 x 5 push button;https://ok.100y.com.tw/Goods/117618;;;;;
IC_LDO_NCP1117DTA_TO252-2;TBD;TBD;N/A;N/A;https://www.digikey.tw/product-detail/zh/on-semiconductor/NCP1117DTARKG/NCP1117DTARKGOSCT-ND/2121238;;;;;
IC_SPECIAL_MAX5492PA01500_SOT23-5;TBD;TBD;N/A;N/A;https://www.digikey.tw/product-detail/zh/maxim-integrated/MAX5492PA01500/MAX5492PA01500-ND/6227227;None;None;None; None; None
IC_OPAMP_ADA4625-2_SOIC8-1EP;TBD;OPAMP;N/A;Dual 36 V, 18 MHz, Low Noise, Fast Settling Single Supply, RRO, JFET Op Amp;https://www.mouser.tw/ProductDetail/Analog-Devices/ADA4625-2ARDZ?qs=P1JMDcb91o7LZpOHm1xoQA%3D%3D;None;None;https://www.digikey.tw/product-detail/en/analog-devices-inc/ADA4625-2ARDZ/505-ADA4625-2ARDZ-ND/10659199?cur=TWD&lang=en;    None;    None
IC_TTL_74LVC2G86_VSSOP8;TBD;TTL;N/A;XOR (Exclusive OR) IC 2 Channel  8-VSSOP;https://www.digikey.tw/product-detail/zh/nexperia-usa-inc/74LVC2G86DC-125/1727-3496-1-ND/1023421;None;None;None;  None;  None
IC_TTL_74LVC2G14_SC74-6;TBD;TTL;N/A;Inverter IC 2 Channel Schmitt Trigger 6-TSOP;https://www.digikey.tw/product-detail/zh/nexperia-usa-inc/74LVC2G14GV-Q100H/1727-2071-1-ND/5221589;None;None;https://www.mouser.tw/ProductDetail/Nexperia/74LVC2G14GV-Q100H?qs=fi7yB2oewZktpXIJsIRy1A%3D%3D;   None;   None
IC_OPAMP_LT6370_SOIC8-1EP;TBD;DIFFAMP;N/A;25μV, 0.3μV/°C, Low Noise Instrumentation Amplifier;https://www.digikey.tw/product-detail/en/analog-devices-inc/LT6370AIS8E-PBF/161-LT6370AIS8E-PBF-ND/10816307;None;None;https://www.digikey.tw/product-detail/en/analog-devices-inc/LT6370AHS8E-PBF/161-LT6370AHS8E-PBF-ND/10816302?cur=TWD&lang=en;     None;     None
IC_ADC_AD4004_MSOP10;TBD;TBD;N/A;N/A;https://www.digikey.tw/product-detail/en/analog-devices-inc/AD4004BRMZ/AD4004BRMZ-ND/7324271?cur=TWD&lang=en;;;;;
IC_COMP_LM393_SOIC8;TBD;TBD;N/A;N/A;https://www.digikey.tw/product-detail/zh/stmicroelectronics/LM393ADT/497-4267-1-ND/725548;;;;;
IC_OP_OP07_SO8;C4-1;TBD;N/A;general purpose OP;https://www.digikey.tw/product-detail/zh/texas-instruments/OP07CDRG4/296-41343-1-ND/5222825;;;;;
IC_LDO_UA78L05_SOT89-3;TBD;LDO;N/A;N/A;https://www.digikey.tw/zh/products/detail/texas-instruments/UA78L05ACPKE6/15712904;None;None;https://www.digikey.tw/product-detail/zh/texas-instruments/UA78L05ACPK/296-11118-1-ND/382184;     None;     None
IC_GATEDRIVER_UCC27517A_SOT23-5;TBD;GATEDRIVER;N/A;Low-Side Gate Driver IC Inverting, Non-Inverting SOT-23-5;https://www.mouser.tw/ProductDetail/Texas-Instruments/UCC27517AQDBVRQ1?qs=T7SOdw%2F%2FRB8ZWIQStZWwSQ%3D%3D;None;None;https://www.digikey.tw/product-detail/zh/texas-instruments/UCC27517AQDBVRQ1/296-41038-1-ND/5178915;   None;   None
IC_DAC_MCP4716A2_SOT23-6;TBD;TBD;N/A;N/A;https://www.digikey.tw/product-detail/zh/microchip-technology/MCP4716A2T-E-CH/MCP4716A2T-E-CHCT-ND/9642870;;;;;
IC_DIFFAMP_INA827_MSOP8;H2;DIFFAMP;N/A;Differential opamp with low temperature coefficient;https://www.mouser.tw/ProductDetail/Texas-Instruments/INA827AIDGK?qs=4whTb%2F0XQMjCMY8OfLWUhA%3D%3D;None;None;https://www.digikey.tw/product-detail/zh/texas-instruments/INA827AIDGKR/296-30588-1-ND/3479388;    None;    None
IC_OPAMP_MCP6002_MSOP8;TBD;OPAMP;N/A;N/A;https://www.digikey.tw/product-detail/zh/microchip-technology/MCP6002T-E-MS/MCP6002T-E-MSCT-ND/5148850;None;None;None; None; None
IC_DAC_MCP4716A1_SOT23-6;TBD;TBD;N/A;N/A;https://www.digikey.tw/product-detail/zh/microchip-technology/MCP4716A1T-E-CH/MCP4716A1T-E-CHCT-ND/7065581;None;None;None; None; None
IC_PWM_TC962_SOIC-16W;TBD;TBD;N/A;N/A;https://www.digikey.tw/product-detail/zh/microchip-technology/TC962COE713/TC962COE713CT-ND/8547924;;;;;
IC_LDO_L79L05_SOT89-3;TBD;TBD;N/A;N/A;https://www.digikey.tw/product-detail/zh/micro-commercial-co/MC79L05F-TP/MC79L05F-TPMSCT-ND/804711;None;None;https://www.digikey.tw/product-detail/zh/stmicroelectronics/L79L05ACUTR/497-1219-1-ND/586219;  None;  None
IC_LDO_MC7812_TO252-2;D3-3 ;TBD;N/A;12V 1A LDO ;https://www.digikey.tw/product-detail/en/on-semiconductor/MC7812BDTRKG/MC7812BDTRKGOSCT-ND/1967123?cur=TWD&lang=en;;;;;
X_16M_EB13E2H2H-16.000M_SMD3225-4PIN;TBD;CRYSTAL;N/A;16MHz XO (Standard) CMOS Oscillator 3.3V Enable/Disable 4-SMD, No Lead;https://www.digikey.tw/product-detail/en/ecliptek/EB13E2H2H-16-000M-TR/2773-EB13E2H2H-16-000MCT-ND/12618925;None;None;None; None; None
PCB_DTC03A_MAIN_P01;防潮箱B2;PCBA;N/A;PCB for DTC03A MAIN (Temp_Control);EmbPCB;None;None;None;    None;    None
PCB_DTC03A_GLCD_P01;防潮箱B2;PCBA;N/A;PCB for DTC03A GLCD;EmbPCB;None;None;None;  None;  None
PCB_DTC03A_ESL_P01;防潮箱B2;PCBA;N/A;PCB for DTC03A ESL;EmbPCB;None;None;None;   None;   None
PCBA_DTC03A_GLCD_P01;TBD;PCBA;1;PCBA for DTC03A GLCD;EmbPCB;None;None;None; None; None
PCBA_DTC03A_ESL_P01;TBD;PCBA;1;PCBA for DTC03A ESL;EmbPCB;None;None;None; None; None
C_0.1u_16V_X7R_0402;BOOK;TBD;N/A;16V X7R;N/A;None;None;None; None; None
C_22p_16V_C0G_0402;book;TBD;N/A;16V C0G;N/A;None;None;None; None; None
CON_PINHEAD_1X20_M_SM_180;E7 ;CONNECTOR;N/A;20pin male pin header ;光華;None;None;None;  None;  None
CON_WAFER_2.54_6P_M_90;紙箱;CONNECTOR;N/A;WAFER254-6P 90 degree;https://knowing-tech.com/product/2545ml06//;None;None;None;   None;   None
CON_WAFER_2.54_2P_M_90;紙箱;CONNECTOR;N/A;WAFER254-2P 90 degree;https://knowing-tech.com/product/2545ml02//;None;None;None;  None;  None
CON_WAFER_2.54_4P_M_90;紙箱;CONNECTOR;N/A;WAFER254-4P 90 degree;https://knowing-tech.com/product/2545ml04//;None;None;None;  None;  None
CON_PINHEAD_2X3_M_SM_90;E7 ;TBD;N/A;N/A;光華;None;None;None; None; None
R_51R_250mW_1206;TBD;R;N/A;51 Ohms ±1% 0.25W, 1/4W Chip Resistor 1206 (3216 Metric) Moisture Resistant Thick Film;https://www.digikey.tw/product-detail/en/yageo/RC1206FR-0751RL/311-51-0FRCT-ND/731920;None;None;None;  None;  None
VR_20K_3006P-1-203;TBD;TBD;N/A;Burns 3006P-1-203;https://ok.100y.com.tw/Goods/15002;;;;;
IC_MCU_AEMEG328P_TQFP32;B1-1 ;TBD;N/A;8bit 32kb flash MCU ;https://www.digikey.tw/product-detail/zh/0/ATMEGA328P-AURCT-ND;;;;;
C_0.1u_50V_X7R_0805;K9;C;N/A;0.1µF ±10% 50V Ceramic Capacitor X7R 0805 (2012 Metric);https://www.digikey.tw/product-detail/zh/avx-corporation/08055C104KAT4A/478-10836-1-ND/7536355;None;None;None;None;None
CON_USB_TYPE-B_FEMALE;F10-2;TBD;N/A;USB connector type_B Female ;光華;None;None;None;  None;  None
R_1M_0.5W_1210;TBD;R;N/A;1 MOhms ±1% 0.5W, 1/2W Chip Resistor 1210 (3225 Metric) Moisture Resistant Thick Film;https://www.digikey.tw/product-detail/en/yageo/RC1210FR-071ML/13-RC1210FR-071MLCT-ND/12704447;None;None;None;  None;  None
R_330R_125mW_0805;book;TBD;N/A;N/A;N/A;None;None;None; None; None
SW_DPDT_MHP2283;TBD;TBD;N/A;N/A;https://www.digikey.tw/product-detail/zh/apem-inc/MHPS2283/679-3532-ND/1795387;;;;;
ENCODER_20PPR_EN11-HSM1BF20;TBD;TBD;N/A;N/A;https://www.digikey.tw/product-detail/zh/tt-electronics-bi/EN11-HSM1BF20/987-1398-ND/2620667;;;;;
IC_TTL_MC14044B_SO16;TBD;TBD;N/A;N/A;https://www.digikey.tw/product-detail/zh/on-semiconductor/MC14044BDR2G/MC14044BDR2GOSCT-ND/3462303?cur=TWD&lang=zh;;;;;
CON_BNC_Auto;TBD;CONNECTOR;N/A;BNC right angle;光華;;;;;
PCBA_QSS014_LockIn_P04;TBD;PCBA;1;PCBA for LockIn P04 version;EmbPCB;None;None;None; None; None
VR_10k_3296;TBD;TBD;N/A;VR 10k 3296;Guan Hwa;;;;;
R_1.3M_60mW_0402;book;TBD;N/A;R 1.3M 0402;;None;None;None; None; None
R_1.5k_60mW_0402;book;TBD;N/A;R 1.5k 0402;;None;None;None; None; None
R_11k_60mW_0402;book;TBD;N/A;R 1.3M 0402;;None;None;None; None; None
R_1k_60mW_0402_0.1%;TBD;TBD;N/A;R 1k 0402 1%;;;;;;
R_2.2k_60mW_0402;book;TBD;N/A;R 2.2k 0402;;None;None;None; None; None
R_47R_60mW_0402;book;TBD;N/A;R 47R 0402;;None;None;None; None; None
C_0.82u_10V_X5R_0402;book;TBD;N/A;C 0.82u 10V X5R;;None;None;https://www.digikey.tw/product-detail/zh/taiyo-yuden/LMK105BJ105KVHF/587-3712-1-ND/4811182;  None;  None
R_9.1k_60mW_0402;book;R;N/A;R 9.1k 0402;N/A;None;None;None; None; None
CON_BNC_90;TBD;CONNECTOR;N/A;BNC right angle;Guan Hwa;None;None;None; None; None
PCB_QSS014_LockIn_P04;TBD;PCBA;N/A;PCB for QSS014 LockIn P04;EmbPCB;None;None;None; None; None
R_20m_1W_1206;TBD;R;N/A;20 mOhms ±1% 1W Chip Resistor 1206 (3216 Metric) Current Sense, Non-Inductive Metal Element;https://www.digikey.tw/product-detail/en/riedon/CSRL1-0R02F8/696-1847-1-ND/9666111?cur=TWD&lang=en;;;;;
R_178k_60mW_0402;TBD;R;N/A;178 kOhms ±1% 0.063W, 1/16W Chip Resistor 0402 (1005 Metric) Moisture Resistant Thick Film;https://www.digikey.tw/product-detail/en/yageo/RC0402FR-07178KL/YAG3010CT-ND/5281875;;;;;
R_1.07K_60mW_0402_0.1%;TBD;ACCESSORIES;N/A;1.07 kOhms ±0.1% 0.063W, 1/16W Chip Resistor 0402 (1005 Metric) Automotive AEC-Q200 Thin Film;https://www.digikey.tw/product-detail/en/panasonic-electronic-components/ERA-2AEB1071X/P1-07KDCCT-ND/3063650;;;;;
IC_LDO_BA17805_TO252-2;TBD;LDO;N/A;Linear Voltage Regulator IC Positive Fixed 1 Output  1A TO-252;https://www.digikey.tw/product-detail/zh/diodes-incorporated/AS7805ADTR-G1/AS7805ADTR-G1DICT-ND/;None;None;https://www.digikey.tw/product-detail/en/rohm-semiconductor/BA17805FP-E2/BA17805FP-E2CT-ND/3663732?cur=TWD&lang=en; None; None
IC_LDO_7905_D2PAK;TBD;LDO;N/A;Linear Voltage Regulator IC Negative Fixed 1 Output 1.5A D2PAK;https://www.digikey.tw/product-detail/zh/stmicroelectronics/L7905ACD2T-TR/497-7292-1-ND/1883414;;;;;
IC_ADC_MAX11619_QSOP16;TBD;ADC;N/A;10 Bit Analog to Digital Converter 4 Input 1 SAR 16-QSOP;https://www.digikey.tw/product-detail/en/maxim-integrated/MAX11619EEE/MAX11619EEE-ND/2793238?cur=TWD&lang=en;None;None;None;  None;  None
IC_LDO_LP38500-ADJ_TO263-5;TBD;LDO;N/A;Linear Voltage Regulator IC Positive Adjustable 1 Output  1.5A TO-263-5 Thin;https://www.digikey.tw/product-detail/en/texas-instruments/LP38500ATJ-ADJ-NOPB/LP38500ATJ-ADJ-NOPBCT-ND/1957477?cur=TWD&lang=en;;;;;
D_ZENER_10V_500mW_SOD123;A11;DIODE;N/A;Zener Diode 10V 500mW ±6% Surface Mount SOD-123;https://www.digikey.tw/product-detail/zh/micro-commercial-co/MMSZ5240B-TP/353-MMSZ5240B-TPCT-ND/;None;None;https://www.digikey.tw/product-detail/en/diodes-incorporated/BZT52C10-7-F/BZT52C10-FDICT-ND/717846?cur=TWD&lang=en; None; None
D_ZENER_6.8V_500mW_SOD123;TBD;DIODE;N/A;Zener Diode 6.8V 500mW ±6% Surface Mount SOD-123;https://www.digikey.tw/product-detail/zh/onsemi/MMSZ6V8T1G/MMSZ6V8T1GOSCT-ND/;None;None;https://www.digikey.tw/product-detail/en/diodes-incorporated/BZT52C6V8-7-F/BZT52C6V8-FDICT-ND/815403;https://www.mouser.tw/ProductDetail/863-MMSZ6V8T1G;    None
C_0.47u_50V_X7R_0805;K9;C;N/A;0.47µF ±10% 50V Ceramic Capacitor X7R 0805 (2012 Metric);https://www.digikey.tw/product-detail/en/w%C3%BCrth-elektronik/885012207102/732-7677-1-ND/5454304;None;None;None; None; None
C_15u_16V_X7R_1210;TBD;C;N/A;15µF ±20% 16V Ceramic Capacitor X7R 1210 (3225 Metric);https://www.digikey.tw/product-detail/en/tdk-corporation/C3225X7R1C156M250AB/445-3944-1-ND/1944440;;;;;
CON_IDC_2.54_8P_M_90;TBD;CONNECTOR;N/A;IDC簡易公座 90° 8P;https://ok.100y.com.tw/Goods/86426;None;None;None;https://www.digikey.tw/product-detail/en/w%C3%BCrth-elektronik/61200821721/732-5405-ND/4846917?cur=TWD&lang=en; None
L_10u_330mA_0805;A8-2;L;N/A;L 10u 330mA 0805;https://www.digikey.tw/product-detail/zh/tdk-corporation/MLZ2012M100HTD25/445-17072-1-ND/;;;;;
C_1u_16V_TANT_1206;TBD;C;N/A;C_1u_16V_TANT_1206;https://www.digikey.tw/product-detail/zh/kemet/T491A105M016AT/399-3681-1-ND/;None;None;None; None; None
C_0.1u_25V_X7R_0805;K9;C;N/A;0.1u 25V in 0805;https://www.digikey.tw/product-detail/zh/avx-corporation/08053C104KAT2A/478-3755-1-ND;None;None;None;None;None
C_0.1u_630V_X7T_1210;K12;C;N/A;0.1u 630V in 1210;https://www.digikey.tw/product-detail/zh/tdk-corporation/C3225X7T2J104M160AC/445-14941-1-ND;None;None;None;None;None
C_1.3n_50V_C0G_0805;K8;C;N/A;C_1.3n_50V_0805_MLCC;https://www.digikey.tw/product-detail/zh/murata-electronics-north-america/GRM2165C1H132JA01D/490-1624-1-ND;None;None;None;None;None
C_10n_630V_X7R_1206;K11;C;N/A;10n 630V in 1206;https://www.digikey.tw/product-detail/zh/tdk-corporation/C3216X7R2J103K115AA/445-2291-1-ND;None;None;None; None; None
C_10p_250V_C0G_0805;K7;C;N/A;10p 250V in 0805;https://www.digikey.tw/product-detail/zh/samsung-electro-mechanics-america-inc/CL21C100JECNNWC/1276-6648-1-ND;None;None;None; None; None
C_1n_630V_C0G_1206;TBD;C;N/A;1n 630V in 1206;https://www.digikey.tw/product-detail/zh/tdk-corporation/C3216C0G2J102J085AA/445-2342-1-ND;None;None;None; None; None
C_1u_450V_X7T_2220;K12;C;N/A;1u 450V in 2220;https://www.digikey.tw/product-detail/zh/tdk-corporation/CGA9P4X7T2W105M250KE/445-7998-1-ND;None;None;None; None; None
C_220u_16V_TANT_2917;A10-2;C;N/A;220u 16V in 2917;https://www.digikey.tw/product-detail/zh/kemet/T491X227K016AT/399-8415-1-ND;;;;;
C_220u_25V_Al_poly_DIP_3.5-8;A12-1;C;N/A;220u 25V capacitor;Guang Hua;;;;;
C_22p_1kV_C0G_1206;A9-1;C;N/A;22p 1kV in 1206;https://www.digikey.tw/product-detail/zh/johanson-dielectrics-inc/102R18N220JV4E/709-1289-1-ND;;;;;
C_22u_25V_X5R_0805;A7-2;C;N/A;22u 25V in 0805;https://www.digikey.com/product-detail/en/samsung-electro-mechanics/CL21A226MAQNNNE/1276-2908-1-ND;;;;;
C_22u_25V_Al_poly_DIP_E2.5-5;A12-1;C;N/A;22u 25V capacitor;Guang Hua;;;;;
C_47u_16V_TANT_2917;A10-1;C;N/A;47u 16V in 2917;Guang Hua;;;;;
C_10u_16V_TANT_2312;K13;C;N/A;10u 16V 20% in 2312;https://www.digikey.tw/products/zh?keywords=718-1042-1-ND;None;None;None;   None;   None
C_0.1u_35V_TANT_1206;K13;C;N/A;0.1u 35V 10% in 1206;https://www.digikey.tw/products/zh?keywords=399-3676-1-ND;None;None;None; None; None
C_150p_25V_C0G_0805;K7;C;N/A;150pF 25V in 0805;https://www.digikey.tw/products/zh?keywords=732-7834-1-ND;None;None;None; None; None
C_0.15u_25V_X7R_0805;K9;C;N/A;0.15u 25V in 0805;https://www.digikey.tw/products/zh?keywords=478-1397-1-ND;None;None;None; None; None
C_470p_25V_C0G_0805;D10;C;N/A;470p 25V in 0805;https://www.digikey.tw/products/zh?keywords=732-7837-1-ND;;;;;
C_0.47u_25V_X7R_0805;K9;C;N/A;0.47µF ±10% 25V Ceramic Capacitor X7R 0805 (2012 Metric)		;https://www.digikey.tw/products/zh?keywords=1276-2961-1-ND;None;None;None;   None;   None
C_1500p_50V_C0G_0805;K8;C;N/A;1.5nF 50V in 0805;https://www.digikey.tw/products/zh?keywords=445-1331-1-ND;None;None;None; None; None
C_1.5u_25V_X7R_0805;K9;C;N/A;1.5u 25V in 0805;https://www.digikey.com/en/products/detail/tdk-corporation/C2012X7R1E155K125AC/2733003?s=N4IgTCBcDaICxwKwFoDsiBsAOZBGZAcgCIgC6AvkA;None;None;None;None;None
C_15n_50V_X7R_0805;K8;C;N/A;15nF 50V in 0805;https://www.digikey.tw/products/zh?keywords=490-12552-1-ND;None;None;None; None; None
C_15u_35V_X5R_0805;K10;C;N/A;15u 35V in 0805;https://www.digikey.com/en/products/detail/tdk-corporation/C2012X5R1V156M125AC/3951659?s=N4IgTCBcDaICxwKwFoCMCwGY3IHIBEQBdAXyA;None;None;None; None; None
C_1000p_50V_C0G_0805;K8;C;N/A;1nF 50V in 0805;https://www.digikey.tw/products/zh?keywords=399-1136-1-ND;None;None;None; None; None
C_4700p_50V_C0G_0805;D10;C;N/A;4.7n 50V in 0805;https://www.digikey.tw/products/zh?keywords=445-7512-1-ND;;;;;
C_47n_50V_X7R_0805;D10;C;N/A;47n 50V in 0805;https://www.digikey.tw/products/zh?keywords=478-5297-1-ND;;;;;
C_47u_25V_JB_1206;D10;C;N/A;47u 25V in 1206;https://www.digikey.tw/products/zh?keywords=445-11717-1-ND;;;;;
C_10n_3KV_X7R_RADIAL;K14;C;N/A;CAP CER 10000PF 3KV X7R RADIAL;https://www.digikey.com/product-detail/en/kemet/C637C103MHR5TA7303/399-13564-1-ND;None;None;None; None; None
C_1u_25V_JB_0402;K3;C;N/A;CAP CER 1UF 25V JB 0402;https://www.digikey.tw/product-detail/zh/tdk-corporation/CGB2A1JB1E105M033BC/445-12016-1-ND/;None;None;None; None; None
C_22p_25V_C0G_0402;B3;C;N/A;CAP CER 22PF 25V C0G/NP0 0402;https://www.digikey.com/product-detail/en/kemet/C0402C220J3GACTU/399-7774-1-ND;;;;;
C_10n_3KV_X7R_2220;K12;C;N/A;CAP CER 10000PF 3KV X7R 2220;https://www.digikey.com/product-detail/en/vishay-vitramon/HV2220Y103KXHATHV/720-1564-1-ND;None;None;None; None; None
C_47u_50V_Al_poly;B4;C;N/A;CAP ALUM 47UF 20% 50V SMD;https://www.digikey.com/product-detail/en/panasonic-electronic-components/EEE-FK1H470XP/PCE3816CT-ND;;;;;
C_10u_6.3V_X6S_0402;K3;C;N/A;CAP CER 10UF 6.3V X6S 0402;https://www.digikey.com/product-detail/en/murata-electronics-north-america/GRM155C80J106ME11D/490-13233-1-ND;None;None;None; None; None
C_0.5p_1.5kV_C0G_1111;K12;C;N/A;0.5pF 1.5kV in 1111;https://www.digikey.com/en/products/detail/vishay-vitramon/VJ1111D0R5VXRAJ/4976045?s=N4IgTCBcDaIOxgAwFoCMBWVAWNyByAIgAQgC6AvkA;None;None;None; None; None
C_2.2u_25V_X7R_0805;K10;C;N/A;CAP CER 2.2UF 25V X7R 0805;https://www.digikey.com/en/products/detail/murata-electronics/GRM21BR71E225KE11L/6606096?s=N4IgTCBcDaICwE4AMBaAjHOA2A7OlAcgCIgC6AvkA;None;None;None; None; None
C_2.2u_4V_X7S_0805;K10;C;N/A;CAP CER 2.2UF 4V X7S 0805;https://www.digikey.tw/product-detail/zh/murata-electronics/LLA219C70G225MA01L/490-4422-1-ND;None;None;None; None; None
C_0.1u_16V_X7R_0603;K6;C;N/A;CAP CER 0.1UF 25V X7R 0603;https://www.digikey.tw/product-detail/zh/yageo/CC0603KRX7R8BB104/311-1341-1-ND;None;None;None; None; None
C_1u_16V_X7R_0603;K6;C;N/A;CAP CER 1UF 16V X7R 0603;https://www.digikey.tw/product-detail/zh/kemet/C0603C105K4RACTU/399-7847-1-ND;None;None;None; None; None
C_4.7u_50V_X7R_0805;E3;C;N/A;50V 4.7u X7R 0805;https://www.digikey.tw/product-detail/zh/tdk-corporation/C2012X7R1H475K125AC/445-C2012X7R1H475K125ACCT-ND;;;;;
C_10n_50V_X7R_0603;K5;C;N/A;CAP CER 10000PF 50V X7R 0603;https://www.digikey.tw/product-detail/zh/yageo/CC0603KRX7R9BB103/311-1085-1-ND;None;None;None; None; None
C_200p_100V_C0G_0805;E2;C;N/A;CAP CER 200PF 100V C0G/NP0 0805;https://www.digikey.tw/products/zh?keywords=490-7183-1-ND;;;;;
C_0.1u_25V_Y5V_0603;TBD;C;N/A;CAP CER 0.1UF 25V Y5V 0603;https://www.digikey.tw/products/zh?keywords=311-1087-1-ND;None;None;None; None; None
C_22u_25V_X5R_1206;H6;C;N/A;CAP CER 22UF 25V X5R 1206;https://www.digikey.tw/products/zh?keywords=311-3448-1-ND;;;;;
C_3300u_10V_Al_poly;H6;C;N/A;CAP ALUM 3300UF 20% 10V RADIAL;https://www.digikey.tw/product-detail/zh/rubycon/10PX3300MEFC10X20/1189-1056-ND;;;;;
C_0.1u_500V_X7R_1210;K12;C;N/A;0.1u 500V in 1210 (C_0.1u_630V_1210_X7R);https://www.digikey.tw/product-detail/zh/kemet/C1210C104KCRACTU/399-6747-1-ND;None;None;None;  None;  None
IC_OPAMP_OPA227_SO8;E2;OPAMP;N/A;Low noise OPAMP;https://www.digikey.tw/product-detail/zh/texas-instruments/OPA227UA-2K5/296-26248-1-ND;;;;;
PCB_QSS018_DigitalServo_PWR_P01;防潮箱B-2;PCBA;N/A;digital servo power board;EmbPCB;None;None;None;  None;  None
PCBA_QSS018_DigitalServo_PWR_P01;TBD;PCBA;1;digital servo power board;EmbPCB;;;;;
C_68p_50V_C0G_0603;book;C;N/A;16V COG;;None;None;None; None; None
R_27R_100mW_0603;book;R;N/A;27 Ohms ±1% 0.1W, 1/10W Chip Resistor 0603 (1608 Metric) Automotive AEC-Q200, Moisture Resistant Thick Film;https://www.digikey.tw/product-detail/en/te-connectivity-passive-product/CRGCQ0603F27R/A129669CT-ND/8577501;None;None;None;  None;  None
R_680R_250mW_1206;TBD;R;N/A;680 Ohms ±1% 0.25W, 1/4W Chip Resistor 1206 (3216 Metric) Moisture Resistant Thick Film;https://www.digikey.tw/product-detail/en/yageo/RC1206FR-07680RL/311-680FRCT-ND/732011?cur=TWD&lang=en;None;None;None; None; None
R_15k_100mW_0603;book;R;N/A;TBD;;None;None;None; None; None
R_8.06k_60mW_0402;TBD;R;N/A;8.06 kOhms ±1% 0.063W, 1/16W Chip Resistor 0402 (1005 Metric) Moisture Resistant Thick Film;https://www.digikey.tw/product-detail/en/yageo/RC0402FR-078K06L/311-8-06KLRCT-ND/729608;None;None;None; None; None
R_8.2k_60mW_0402;book;R;N/A;TBD;;None;None;None; None; None
R_16.2k_60mW_0402;TBD;R;N/A;16.2 kOhms ±1% 0.063W, 1/16W Chip Resistor 0402 (1005 Metric) Moisture Resistant Thick Film;https://www.digikey.tw/product-detail/en/yageo/RC0402FR-0716K2L/311-16-2KLRCT-ND/729492;None;None;None; None; None
R_36.5k_60mW_0402;TBD;R;N/A;36.5 kOhms ±1% 0.063W, 1/16W Chip Resistor 0402 (1005 Metric) Moisture Resistant Thick Film;https://www.digikey.tw/product-detail/en/yageo/RC0402FR-0736K5L/YAG3135CT-ND/5282000;None;None;None; None; None
R_3.4k_60mW_0402;TBD;R;N/A;3.4 kOhms ±1% 0.063W, 1/16W Chip Resistor 0402 (1005 Metric) Moisture Resistant Thick Film;https://www.digikey.tw/product-detail/en/yageo/RC0402FR-073K4L/YAG3149CT-ND/5282014;None;None;None; None; None
R_3.3k_60mW_0402;book;R;N/A;TBD;;None;None;None; None; None
R_432R_60mW_0402;TBD;R;N/A;432 Ohms ±1% 0.063W, 1/16W Chip Resistor 0402 (1005 Metric) Moisture Resistant Thick Film;https://www.digikey.tw/product-detail/en/yageo/RC0402FR-07432RL/YAG3160CT-ND/5282025;None;None;None; None; None
R_470R_60mW_0402;book;R;N/A;TBD;;None;None;None; None; None
R_680R_60mW_0402;book;R;N/A;TBD;;None;None;None; None; None
R_15k_60mW_0402;book;R;N/A;TBD;;None;None;None; None; None
R_13k_60mW_0402;book;R;N/A;TBD;;None;None;None; None; None
R_620k_60mW_0402;book;R;N/A;TBD;;None;None;None; None; None
R_200k_60mW_0402;book;R;N/A;TBD;;None;None;None; None; None
R_1.6k_60mW_0402;book;R;N/A;TBD;;None;None;None; None; None
CON_USB_TYPE-B_FEMALE_90;F10-2;CONNECTOR;N/A;USB connector type_B Female degree 90;光華;None;None;None; None; None
X_12MHz_NA_3225-4Pin;TBD;CRYSTAL;N/A;12MHz ±25ppm Crystal 18pF 100 Ohms 4-SMD, No Lead;https://www.digikey.tw/product-detail/en/ecs-inc/ECS-120-18-33-AGN-TR/XC2910CT-ND/9648931?cur=TWD&lang=en;;;;;
IC_LDO_MCP1824_SOT223-5;TBD;LDO;N/A;Linear Voltage Regulator IC Positive Fixed 1 Output  300mA SOT-223-5;https://www.digikey.tw/product-detail/en/microchip-technology/MCP1824T-3302E-DC/MCP1824T-3302E-DCCT-ND/1817323?cur=TWD&lang=en;None;None;https://www.mouser.tw/ProductDetail/Microchip-Technology/MCP1824T-3302E-DC?qs=gsqZ4L1luKoRItowQxdVrQ%3D%3D; None; None
